Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230823064239_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	47.3822	47.3822	271.598	false	true	false	false	true	true	false
20230823065121_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	47.4352	47.4352	271.4	false	true	false	false	true	true	false
20230823070004_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	37.5919	37.5919	271.4	false	true	false	false	true	true	false
20230823070846_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	116.544	116.544	67.7999	true	false	false	false	true	true	false
20230823071729_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	27.7379	27.7379	0	false	true	false	false	true	true	false
20230823072611_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	116.52	116.52	64	true	false	false	false	true	true	false
20230823073454_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.4.patch	38.6935	38.6935	271.608	false	true	false	false	true	true	false
20230823074355_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	116.367	116.367	66.3991	true	false	false	false	true	true	false
20230823075237_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	116.364	116.364	65.7999	true	false	false	false	true	true	false
20230823080120_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	116.432	116.432	66.5999	true	false	false	false	true	true	false
20230823081003_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	116.62	116.62	66.7999	true	false	false	false	true	true	false
20230823081845_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	27.716	27.716	0	false	true	false	false	true	true	false
20230823082727_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	37.5728	37.5728	271.6	false	true	false	false	true	true	false
20230823083610_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.5_hearerror0.5.patch	116.359	116.359	71.5996	true	false	false	false	true	true	false
20230823084506_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	27.7447	27.7447	0	false	true	false	false	true	true	false
20230823085348_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	48.6181	48.6181	271.6	false	true	false	false	true	true	false
20230823090231_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	37.6258	37.6258	271.6	false	true	false	false	true	true	false
20230823091113_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	116.464	116.464	65.797	true	false	false	false	true	true	false
20230823091956_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	27.7864	27.7864	0	false	true	false	false	true	true	false
20230823092838_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	48.6081	48.6081	271.603	false	true	false	false	true	true	false
20230823093720_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6.patch	27.7121	27.7121	0	false	true	false	false	true	true	false
20230823094617_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	37.4401	37.4401	271.6	false	true	false	false	true	true	false
20230823095459_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	47.4948	47.4948	271	false	true	false	false	true	true	false
20230823100342_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	26.3741	26.3741	0	false	true	false	false	true	true	false
20230823101224_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	47.4686	47.4686	271.601	false	true	false	false	true	true	false
20230823102107_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	118.036	118.036	64.7999	false	false	true	false	true	true	false
20230823102949_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	27.7034	27.7034	0	false	true	false	false	true	true	false
20230823103832_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.6_hearerror0.6_lat_jerl0.5.patch	37.5432	37.5432	271.997	false	true	false	false	true	true	false
20230823104728_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	47.4514	47.4514	271.6	false	true	false	false	true	true	false
20230823105610_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	116.373	116.373	63.7999	true	false	false	false	true	true	false
20230823110453_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	27.7107	27.7107	0	false	true	false	false	true	true	false
20230823111335_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	37.6109	37.6109	271.6	false	true	false	false	true	true	false
20230823112218_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	37.4003	37.4003	271.8	false	true	false	false	true	true	false
20230823113100_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	37.4869	37.4869	208.6	false	true	false	false	true	true	false
20230823113943_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.7.patch	48.5257	48.5257	271.8	false	true	false	false	true	true	false
20230823114839_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	48.1866	48.1866	271.2	false	true	false	false	true	true	false
20230823115721_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	37.5304	37.5304	272.001	false	true	false	false	true	true	false
20230824120604_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	116.302	116.302	75.1999	true	false	false	false	true	true	false
20230824121447_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	116.39	116.39	64.9998	true	false	false	false	true	true	false
20230824122330_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	76.3373	76.3373	34.4	true	false	false	false	true	true	false
20230824123212_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	27.7123	27.7123	0	false	true	false	false	true	true	false
20230824124055_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_laterror0.8.patch	27.724	27.724	0	false	true	false	false	true	true	false
20230824124950_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	117.939	117.939	70.7999	false	false	true	false	true	true	false
20230824125833_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	117.228	117.228	67.3998	true	false	false	false	true	true	false
20230824010716_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	117.846	117.846	166.6	true	false	true	false	true	true	false
20230824011558_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	37.5326	37.5326	271.4	false	true	false	false	true	true	false
20230824012441_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	118.086	118.086	67.5994	false	false	true	false	true	true	false
20230824013324_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	75.3519	75.3519	37.4	false	false	true	false	true	true	false
20230824014206_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.2.patch	47.5092	47.5092	271.402	false	true	false	false	true	true	false
20230824015102_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	27.7305	27.7305	0	false	true	false	false	true	true	false
20230824015945_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	37.5214	37.5214	271.6	false	true	false	false	true	true	false
20230824020828_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	37.5335	37.5335	271.6	false	true	false	false	true	true	false
20230824021710_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	47.4448	47.4448	271.6	false	true	false	false	true	true	false
20230824022610_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	47.4448	47.4448	271.6	false	true	false	false	true	true	false
20230824023508_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	47.4448	47.4448	271.6	false	true	false	false	true	true	false
20230824024350_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.3.patch	37.5347	37.5347	271.2	false	true	false	false	true	true	false
20230824025246_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	118.143	118.143	65.3982	false	false	true	false	true	true	false
20230824030129_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	37.6206	37.6206	271.2	false	true	false	false	true	true	false
20230824031012_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	37.5217	37.5217	271.6	false	true	false	false	true	true	false
20230824031854_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	37.5659	37.5659	271.399	false	true	false	false	true	true	false
20230824032737_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	118.136	118.136	68	false	false	true	false	true	true	false
20230824033620_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	27.7064	27.7064	0	false	true	false	false	true	true	false
20230824034502_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.4.patch	118.013	118.013	67.6	false	false	true	false	true	true	false
20230824035358_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	118.083	118.083	70.1999	false	false	true	false	true	true	false
20230824040241_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	118.243	118.243	65.5999	false	false	true	false	true	true	false
20230824041124_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	118.025	118.025	74.9999	false	false	true	false	true	true	false
20230824042006_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	117.949	117.949	75.1997	false	false	true	false	true	true	false
20230824042849_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	38.502	38.502	271.2	false	true	false	false	true	true	false
20230824043732_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	117.985	117.985	74.1999	false	false	true	false	true	true	false
20230824044615_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.5.patch	118.084	118.084	65.7994	false	false	true	false	true	true	false
20230824045510_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	37.5789	37.5789	271.2	false	true	false	false	true	true	false
20230824050353_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	26.3842	26.3842	0	false	true	false	false	true	true	false
20230824051235_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	118.071	118.071	68.1999	false	false	true	false	true	true	false
20230824052118_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	37.6568	37.6568	271.2	false	true	false	false	true	true	false
20230824053001_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	37.6001	37.6001	272.2	false	true	false	false	true	true	false
20230824053859_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	68.4344	68.4344	265.793	false	true	false	false	true	true	false
20230824054758_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.6.patch	68.4344	68.4344	265.793	false	true	false	false	true	true	false
20230824055655_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	68.4344	68.4344	265.793	false	true	false	false	true	true	false
20230824060537_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	46.4027	46.4027	271.6	false	true	false	false	true	true	false
20230824061420_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	37.5564	37.5564	271.8	false	true	false	false	true	true	false
20230824062302_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	47.496	47.496	271.2	false	true	false	false	true	true	false
20230824063145_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	118.077	118.077	65.2003	false	false	true	false	true	true	false
20230824064027_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	118.264	118.264	67.3998	false	false	true	false	true	true	false
20230824064910_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.7.patch	47.3943	47.3943	271.604	false	true	false	false	true	true	false
20230824065806_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	118.111	118.111	72.4007	false	false	true	false	true	true	false
20230824070649_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	118.068	118.068	69.1995	false	false	true	false	true	true	false
20230824071532_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	37.4828	37.4828	259.601	false	true	false	false	true	true	false
20230824072414_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	118.336	118.336	65.4	false	false	true	false	true	true	false
20230824073257_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	37.5121	37.5121	271.601	false	true	false	false	true	true	false
20230824074140_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	47.4305	47.4305	271.2	false	true	false	false	true	true	false
20230824075022_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror0.8.patch	37.4088	37.4088	271.8	false	true	false	false	true	true	false
20230824075918_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	47.4191	47.4191	271.8	false	true	false	false	true	true	false
20230824080801_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	131.217	131.217	80.1998	true	false	false	false	true	true	false
20230824081644_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	76.2906	76.2906	34.3981	true	false	false	false	true	true	false
20230824082526_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	37.4459	37.4459	271.4	false	true	false	false	true	true	false
20230824083409_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	37.5354	37.5354	271.402	false	true	false	false	true	true	false
20230824084252_seigot_main_20230822_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.5_laterror1.0.patch	27.726	27.726	0	false	true	false	false	true	true	false
